"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BVKD6WM5","journalArticle","2019","Schamroth, Yoni; Kahlon, Liron Gat; Rabinovich, Boris; Steinberg, David","Early Detection of Long Term Evaluation Criteria in Online Controlled Experiments","arXiv preprint arXiv:1906.05959","","","","","","2019","2021-01-19 09:03:27","2021-01-19 09:03:27","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\YPDX23B8\Schamroth et al. - 2019 - Early Detection of Long Term Evaluation Criteria i.pdf; C:\Users\wouterkok\Zotero\storage\UFQ2JQYH\1906.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SRDEK8D7","conferencePaper","2014","Lim, Kwan Hui; Lim, Ee-Peng; Achananuparp, Palakorn; Vu, Adrian; Kwee, Agus Trisnajaya; Zhu, Feida","LASER: A Living AnalyticS ExpeRimentation system for large-scale online controlled experiments","Proceedings of the 23rd International Conference on World Wide Web","","","","","","2014","2021-01-19 09:03:27","2021-01-19 09:03:27","","71–74","","","","","","LASER","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\DCGFCRJ3\Lim et al. - 2014 - LASER A Living AnalyticS ExpeRimentation system f.pdf; C:\Users\wouterkok\Zotero\storage\5FCN7TAC\2567948.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IC97JLH4","conferencePaper","2013","Kohavi, Ron; Deng, Alex; Frasca, Brian; Walker, Toby; Xu, Ya; Pohlmann, Nils","Online controlled experiments at large scale","Proceedings of the 19th ACM SIGKDD international conference on Knowledge discovery and data mining","","","","","","2013","2021-01-19 09:03:27","2021-01-19 09:03:27","","1168–1176","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\SA5GXML7\Kohavi et al. - 2013 - Online controlled experiments at large scale.pdf; C:\Users\wouterkok\Zotero\storage\DJC4VYY3\2487575.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WWLWLAKY","conferencePaper","2017","Dmitriev, Pavel; Gupta, Somit; Kim, Dong Woo; Vaz, Garnet","A dirty dozen: twelve common metric interpretation pitfalls in online controlled experiments","Proceedings of the 23rd ACM SIGKDD International Conference on Knowledge Discovery and Data Mining","","","","","","2017","2021-01-19 09:03:27","2021-01-19 09:03:27","","1427–1436","","","","","","A dirty dozen","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\PMTTB8FN\Dmitriev et al. - 2017 - A dirty dozen twelve common metric interpretation.pdf; C:\Users\wouterkok\Zotero\storage\PJ93SY2S\3097983.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2DCYT8VJ","conferencePaper","2018","Marrero, Mónica","APONE: Academic Platform for ONline Experiments.","DESIRES","","","","","","2018","2021-01-19 09:03:27","2021-01-19 09:03:27","","47–53","","","","","","APONE","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\ZDIXTW2H\Marrero - 2018 - APONE Academic Platform for ONline Experiments..pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63WXWGX6","journalArticle","2019","Syahidi, Aulia Akhrian; Tolle, Herman; Supianto, Ahmad Afif; Hirashima, Tsukasa","Educational media design for learning basic programming in branching control structure material using problem-posing learning model","Kinetik: Game Technology, Information System, Computer Network, Computing, Electronics, and Control","","","","","","2019","2021-01-19 09:03:27","2021-01-19 09:03:27","","325–336","","4","4","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\KS3XGUNX\Syahidi et al. - 2019 - Educational media design for learning basic progra.pdf; C:\Users\wouterkok\Zotero\storage\ENZ6T4C2\803.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8GF4JVW","journalArticle","2020","Cing, Dim Lam; Soe, Khin Mar","Improving accuracy of part-of-speech (POS) tagging using hidden markov model and morphological analysis for Myanmar Language.","International Journal of Electrical & Computer Engineering (2088-8708)","","","","","","2020","2021-01-19 09:03:27","2021-01-19 09:03:27","","","","","10","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\TWNF7Y3G\Cing and Soe - 2020 - Improving accuracy of part-of-speech (POS) tagging.pdf; C:\Users\wouterkok\Zotero\storage\KDJ8B9JL\abstract.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBMM4V2T","conferencePaper","2018","Gerostathopoulos, Ilias; Uysal, Ali Naci; Prehofer, Christian; Bures, Tomas","A tool for online experiment-driven adaptation","2018 IEEE 3rd International Workshops on Foundations and Applications of Self* Systems (FAS* W)","","","","","","2018","2021-01-19 09:03:27","2021-01-19 09:03:27","","100–105","","","","","","","","","","","IEEE","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\MDPHJSD4\Gerostathopoulos et al. - 2018 - A tool for online experiment-driven adaptation.pdf; C:\Users\wouterkok\Zotero\storage\XZL64VDC\8599539.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDLCGLJD","conferencePaper","2016","Lim, Kwan Hui; Lim, Ee-Peng; Jiang, Binyan; Achananuparp, Palakorn","Using online controlled experiments to examine authority effects on user behavior in email campaigns","Proceedings of the 27th ACM Conference on Hypertext and Social Media","","","","","","2016","2021-01-19 09:12:19","2021-01-19 09:12:19","","255–260","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\XPEYBTQH\Lim et al. - 2016 - Using online controlled experiments to examine aut.pdf; C:\Users\wouterkok\Zotero\storage\5BT2ZSIF\2914586.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LC8RBIL","journalArticle","2019","Tu, Ye; Basu, Kinjal; Yan, Jinyun; Tiwana, Birjodh; Chatterjee, Shaunak","Personalization and Optimization of Decision Parameters via Heterogenous Causal Effects","arXiv preprint arXiv:1901.10550","","","","","","2019","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\WUWCGS86\Tu et al. - 2019 - Personalization and Optimization of Decision Param.pdf; C:\Users\wouterkok\Zotero\storage\VGBDS3AM\1901.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UWPL43J","journalArticle","2019","Wang, Richard","ROI Calculation on Online Controlled Experiment","Master's Theses in Mathematical Sciences","","","","","","2019","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\BG6NSA9U\8985520.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7LSG5XI8","conferencePaper","2018","Grigera, Julián; Gardey, Juan Cruz; Garrido, Alejandra; Rossi, Gustavo","Live versioning of web applications through refactoring","Proceedings of the 33rd ACM/IEEE International Conference on Automated Software Engineering","","","","","","2018","2021-01-19 09:12:19","2021-01-19 09:12:19","","872–875","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\EPNC8XXE\3238147.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G2ZXTR5B","journalArticle","","Lessmann, Stefan; Klapper, Daniel","Online Controlled Experiments in Digital Marketing Field","","","","","","","","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\XLEMGXT9\Lessmann and Klapper - Online Controlled Experiments in Digital Marketing.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LZH9IEGD","conferencePaper","2019","Fabijan, Aleksander; Gupchup, Jayant; Gupta, Somit; Omhover, Jeff; Qin, Wen; Vermeer, Lukas; Dmitriev, Pavel","Diagnosing sample ratio mismatch in online controlled experiments: a taxonomy and rules of thumb for practitioners","Proceedings of the 25th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining","","","","","","2019","2021-01-19 09:12:19","2021-01-19 09:12:19","","2156–2164","","","","","","Diagnosing sample ratio mismatch in online controlled experiments","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\EYFLPV3S\Fabijan et al. - 2019 - Diagnosing sample ratio mismatch in online control.pdf; C:\Users\wouterkok\Zotero\storage\DC4K83GR\3292500.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDFT5PN8","journalArticle","2018","Miao, Jing; Yuan, Hongyuan; Yan, Zhenyu","Equivalence Test in Multi-dimensional Space with Applications in A/B Testing","arXiv preprint arXiv:1810.04630","","","","","","2018","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\M352UI2J\Miao et al. - 2018 - Equivalence Test in Multi-dimensional Space with A.pdf; C:\Users\wouterkok\Zotero\storage\QPSL4AW7\1810.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KK75QWWT","thesis","2014","Dai, Liang","Online Controlled Experiment Design: Trade-off Between Statistical Uncertainty and Cumulative Reward","","","","","","","2014","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","Online Controlled Experiment Design","","","","","UC Santa Cruz","","","","PhD Thesis","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\P9DMP4DF\Dai - 2014 - Online Controlled Experiment Design Trade-off Bet.pdf; C:\Users\wouterkok\Zotero\storage\9552PAUI\1hm5t2z6.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCDFETIZ","journalArticle","2020","Kaukanen, Miki","Evaluating the impacts of machine learning to the future of A/B testing","","","","","","","2020","2021-01-19 09:12:19","2021-01-19 09:12:19","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\CW9RNF9P\Kaukanen - 2020 - Evaluating the impacts of machine learning to the .pdf; C:\Users\wouterkok\Zotero\storage\LQS8N3IA\161780.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTC9CPJ2","journalArticle","","LIM, Kwan-Hui; LIM, Ee Peng; PALAKORN, Achananuparp; VU, Adrian; KWEE, Agus Trisnajaya; ZHU, Feida","LASER: A living analytics experimentation system for large-scale online controlled experiments.(2014). WWW'14: Proceedings of the 23rd International Conference on World Wide Web: April 7-11, 2014, Seoul","Korea","","","","","","","2021-01-19 09:12:19","2021-01-19 09:12:19","","71–74","","","","","","LASER","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\FDHZ9Y8R\LIM et al. - LASER A living analytics experimentation system f.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SGF3KYZK","journalArticle","","Seiler, Roger; Miesler, Linda; Hari, Jürg","A Marketing Research Tool for conducting online experiments in university-industry relationships (UIR)","","","","","","","","2021-01-19 09:14:50","2021-01-19 09:14:50","","","","","","","","","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\ZICG9IJV\Seiler et al. - A Marketing Research Tool for conducting online ex.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LXIUGQS2","conferencePaper","2018","Xu, Ya; Duan, Weitao; Huang, Shaochen","SQR: balancing speed, quality and risk in online experiments","Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining","","","","","","2018","2021-01-19 09:14:50","2021-01-19 09:14:50","","895–904","","","","","","SQR","","","","","","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\EYXIZF58\Xu et al. - 2018 - SQR balancing speed, quality and risk in online e.pdf; C:\Users\wouterkok\Zotero\storage\ETTQ25T6\3219819.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ55VDCF","conferencePaper","2020","Gupta, Shubham; Chokshi, Sneha","Digital Marketing Effectiveness Using Incrementality","International Conference on Advances in Computing and Data Sciences","","","","","","2020","2021-01-19 09:14:50","2021-01-19 09:14:50","","66–75","","","","","","","","","","","Springer","","","","","","","Google Scholar","","","","C:\Users\wouterkok\Zotero\storage\TTIZEUB2\978-981-15-6634-9_7.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
